id,name,artist_popularity,followers,genre,total_streams,total_saves,total_shares,listener_growth_rate
06i8G7FXX7b0EtCzrSkuzQ,Kelz702,13,746,,1358163,136125,14846,0.18
52KgCdZCBgAse8sC2nscfi,Kaan,13,1501,,2169825,152362,24930,0.15
6EKHIeW7Q6rFM1jcLkHz33,Joyce Irby,13,339,,1420680,167484,13478,0.13
3UY48SY9Hl7RaffUZ5qAZC,Arches,13,586,,1745298,141843,16520,0.19
6gcqFUh0C5NRJuRTlGNoxb,Snobboyz,13,53,,2016093,176721,16544,0.16
0UGwq5l8GoekYl3TM2NZ3I,kaizen,13,1095,,1811692,170121,20066,0.07
0sJhidVQ0r4C49X7zDVq57,Taishogun,13,38,,2022790,201482,25705,0.14
38PxDB1FyQg6PZhHsULH3e,PANDADRAGON,13,803,,1943269,245429,24817,0.09
7Mutwz8MkX0BVdSRAVH9Kh,Cocktail Party Music,13,369,,2272472,197900,25947,0.16
4LnynEw2qwgu75o6rNNHGk,Joyce Martin Sanders,13,255,,1469822,142777,19916,0.13
5OHZwcU2zUDqQ2Di3LRA8J,Rajan Kapra,13,2129,,2252051,197418,24316,0.07
34gSgmoLZ10KRzLjouK868,Fedele,13,2265,,1376124,254285,14693,0.07
4KD4lmEIJV7ARHJIs2NJPy,Mac Lucci,13,6256,,2393474,250422,16314,0.13
1uCc05BZpD0cFnQgfOx4mF,Raihan Hays,13,29,,1622286,209468,18825,0.12
2tAVxjSZZ5b5d1k360AWJr,Gaby Zgheib,13,550,,1613499,131309,20967,0.14
4Ax2H8Ed8pyPItWZOwt9Uw,Lexy,13,695,,2315931,221330,20227,0.19
5PhMHckGFWGw823uUMTwYa,Die Kaiser,13,496,,1953092,150876,21696,0.09
6Ynn67dIecfJntDHT2Wyds,Amine Lkasmi Ray,13,352,,2012475,208969,20130,0.08
1p2C3j6QLIwsJmCe8BXzxe,Asere01,13,768,,2399701,253439,23321,0.15
5ExJMjaxrM6EW2IJKToYd4,R-Wan,13,24621,,2446716,239519,23020,0.12
2wtvVA6IP0FxcVAnRwxZym,Ogizzle,13,449,,1956565,240381,17253,0.09
1OwOSfGsN5NSzz6mgAgJ3B,刘晓超,13,96,,1593402,236430,16728,0.14
3kNiOipuz26xsMq19AcKxy,RVN1,13,295,,1847345,165336,13175,0.12
65WOOSO9d8f7PvqgHqGWj3,2ru,13,645,,1790906,155535,19777,0.12
3gSj1qyDY4BU3B4xWoVdso,Mariah Strong,13,634,,2389452,184350,19687,0.19
4ZLJ2WULaHzhZYp4W8B2yH,Ogives Big Band,13,321,,1880610,248233,13371,0.14
6cu9c86Oj2HaHYvkcjFwrL,Luddy Dave,13,6370,,1931175,232091,24370,0.15
4nsYA0nXR4OJ6QloCy4xPw,Julian Ellis,13,65,,1316803,189007,15132,0.13
6Z0pdynOPdjQlA6pf5Ai95,Papii Rosë,13,387,,1861607,217000,18532,0.19
4TqUojmfgIDO3J3zLIl2Nj,Starsound Orchestra,13,1203,,2092194,190591,14833,0.09
7CHSYmznE4PHONcXTtQgNU,Lionize,13,6826,,2272930,145307,24781,0.1
6UAOpGWz3zmI8NgIlQLL5h,MATIAH,13,222,,1585329,179289,16253,0.12
3ekpjwM03VgeRPdURV43um,SupaNova,13,334,,2363905,173169,15434,0.17
2ppvijVTUjrj9U43kDoJud,Cruels,13,1033,,1683035,152070,19642,0.1
5nGwTfiH5uxb5G6subJPNC,Rosewood Swing,13,649,,2286043,134363,24415,0.13
4zVgsZzBlApsCg2jzbdm7K,Branny,13,883,,2198394,143459,20812,0.14
1JHJf5BahbFUJxKvVeeuXF,Eleaze,13,2052,,1564641,165259,21214,0.12
6nFmn1atALmnArgRzdA9dn,MICHVEL JVMES,13,107,,1933148,254531,21005,0.08
3nMY3ESdf9RNL7oJtVAzdn,José Miguel díez,13,54,,2233827,159214,25984,0.19
6EoAMGty6kAHtlWuFNPdHJ,Robyn Red,13,428,,1910259,199670,23345,0.13
0Cx7ajIZJXgs3YzihJ0h5P,Flash Ki,13,2920,,1945743,203268,21342,0.16
4NW8LPvWkZ3dycMZaB59JB,Casttro,13,81,,1754127,176468,16908,0.16
2Ez4KS0wlOZEIV2Nav3qNy,Melloton,13,116,,1787614,204105,15135,0.18
7liBmb2BzlaNhqkBsNgVEB,Swift,13,2791,,2583435,231498,24362,0.17
2sr1n78orAaaSA1OWEQWbe,Criollo en Vivo,13,965,,1670918,195168,17734,0.17
2gXDNzafAvtZ4dYrDBhYpm,Miguel Huertas,13,108,,1315292,245144,17521,0.15
1hU9owUK1dhuRPsmnZL1Cr,Franky Dee,13,271,,1418598,158804,13258,0.17
3VUVZes57113ImbCF0x06S,Karlhto,13,179,,1467745,198051,25817,0.13
7mEewUE8YbtyO9caV0alIs,Miguel T. Sergio,13,81,,2592902,183227,17432,0.14
0FIgmedLXTsgEV4qsZbv4e,Sound Healing,13,88,,1655326,219384,23403,0.07
1MSU5Nx7FeocAlphSr8OZH,Young Migos,13,1541,,2291641,221945,20817,0.08
1ftQItG3TZxe9R9lM7zkdZ,Miguel Buíla,13,7510,,2514646,169534,20395,0.15
7Dyfg9SkYZtR4uw6RCtV2p,Robin Fett,13,712,,2393519,158450,15664,0.16
7A3a8XrIxL8NZgqaKlnPrW,Annalé,13,2289,,2577383,229556,23588,0.11
0ihvm4HIugFm75o0U0159g,Robb T,13,297,,1944704,171514,23492,0.19
2EtW8G5t9dtvsKs5PZLbdo,RaneRaps,13,1980,,1688593,230484,17240,0.15
4qSCuVbNB1d73TxB8hizbf,Finess Jewelz,13,1688,,2026197,203543,18710,0.1
0hRlDwjmsSpLHnop8f7xYY,Soulful Soundscapes,13,13,,1833402,141659,15906,0.17
32rb0wEbmT4Ca775H2CIKs,Miguel Prieto,13,3140,,1927914,219209,13195,0.09
6sy0r1E3P0eypU2GGXQ4j1,Ayoubb,13,184,,1997993,156558,13308,0.14
2fJFwFtAiwxQlA8VeuwBJI,Glow City,13,311,,1400526,161566,24554,0.19
6hk5Eg5RAmgtgnZ7YXIazi,Breezoalmighty,13,301,,1701557,256909,13917,0.08
0TkR5vYe3cMzKcuElGmTNg,Breezewax,13,616,,2050429,132537,21886,0.16
12iGMOelAiClC403TRosdA,Afotsum,13,856,,2578928,135465,17134,0.1
39Ki6JujfSgzBc2jRkgG46,Polaro,13,206,,2368372,207052,17987,0.15
1UxAKBAttPaTJFHUoELrQa,Brittany Elise,13,698,,2498262,139290,20805,0.12
4D7GGCigeIotCnitikyVBe,D&D Production,13,23,,1855581,248719,19162,0.14
5CddVX4EFzNc45Hz41ItWh,Sully Spicoli,13,98,,1891001,258120,14419,0.12
4q7Cab3ADWHSruWMHKtejA,戴景耀,13,188,,2434798,144552,13119,0.11
1VxRFWSTfv8K7fb7G52LrU,$illy Gusti,13,743,,1518250,149073,23504,0.1
51BcTRGQyp8gNuhWnDpzBk,Jiddu Krishnamurti,13,3504,,1930390,197977,15720,0.07
36jxny1mWdPJmXKDgDA6YW,Música para Salón de Té,13,83,,1826218,180807,14968,0.1
4tlEMWIEph0G9QsmLH6xKi,Dasu,13,594,,2062183,218851,19150,0.09
3ATd5YAvY2QwOy4oSCVl4B,Ameritz Spanish Instrumentals,13,1149,,2161973,249406,17547,0.15
2QweNk3QEAzGTI7gLfmjfR,Breeze Partlow,13,258,,1325115,237055,15267,0.09
4B0nwBQwFMfwa3esy6E3qM,Katalyst,13,3337,,2365830,235013,18593,0.1
2OiUwiaeK3aqy0439ArG9W,Prince Myles,13,64,,2012849,150695,16499,0.08
4Q97hJFKPpDT2zyWhrWp47,Jidé,13,308,,2575438,162366,20040,0.18
7qyzAvQqGCrwUFfx87onnB,BigMoney Brezzy,13,198,,2133842,224477,15697,0.19
5nbvOlHJkYAaOZuJMGo8HG,Cresylic,13,1097,,1453072,211440,19554,0.19
2Ulvekmr1ZzwpDi3ZJGVVH,ÄKIRA,13,188,,1353452,130186,14228,0.14
1zCqKMkVUYT4en5i9HLRDC,Young Swiffa,13,124,,1724223,230408,15141,0.07
7qs32wJqw6AQ1fELwvJdOT,JINex,13,311,,2428416,258133,14294,0.18
17ghMPiifubfyIujm3sEBa,Shitney Beers,13,2417,,2251491,165542,18184,0.18
0Y9uc7OvI3Ih7f4RFCvxYE,ModX,13,593,,2496678,146433,14060,0.16
0yHtl7OPYS3CaDLsOzFFw0,PMC All-Stars,13,3409,,1805415,215886,23109,0.07
7vbiGvaodIOs5t3kJFF1Cn,Polo,13,215,,2092027,246070,23478,0.09
1luUT4Fotiyzt791Zppu1q,Surfersimpson,13,36,,2558259,179220,22861,0.12
38Rf3Xb01j1blimbqfUJFe,Action Da Goon,13,229,,2396221,158483,14738,0.09
44Oue5VgvFs1f1IFUgZQvv,Rosalie Ayotte,13,1099,,1826647,255056,15219,0.14
7tqkfLTIqw0rRh1gjoaTpM,STUGANG,13,2943,,1469721,216389,22595,0.15
62nhtMbfF8zR4MC1FirUAJ,King Ivy,13,483,,1314793,176012,22380,0.07
6tCZwiSjU7ZP8xJlfuXTRM,Korazon,13,3181,,1650942,235409,18443,0.14
09KCXQOcEzntiP34FG82Kv,Irish Celtic Spirit of Relaxation Academy,13,819,,1326420,146797,13290,0.15
6MnJElZ2G5UGqjCvimyE2c,UPTOWN BOYBAND,13,6722,,2076025,152856,24215,0.13
21yZBLP8XiKRUDLNFazcnj,Bhonstro,13,1020,,1458326,170022,22658,0.08
0C9glisOb2jPJnROllo2QQ,Patrick Von Wiegandt,13,56,,2498778,174461,25919,0.13
1lM5s5pxmu1LpVlm4SShNN,Li Gavon,13,41,,1506760,135602,16397,0.07
3vxfdBrytCIRVDzEtGBcch,Nvy Jonez Lkr,13,607,,2369197,179438,21248,0.12
23Zgo7EeFTaJ5XNtdpswvJ,Vlera,13,1729,,1791012,133725,18721,0.09
7C5kb51ZDvGVr3yJvVTTTy,The Frank & Todd Show,13,654,,1511142,206381,16150,0.13
7hJqd5q1K8MSWOf0noQ5Yg,Kdotnizzle,13,1845,,2130860,177160,16499,0.11
1H6LuAVWS2c59V9DEROvV0,Miguel Johnson,13,1441,,2432406,178165,18463,0.1
3v0BLbhP6fJBapmJzm86nX,Redd Volkaert,13,3330,,1504255,152547,14770,0.1
3gh9qAITULI9bfIU97zOD9,Chris Kaos,13,605,,1548550,241038,25368,0.08
1txt1nDOcNszF05NaeGTSb,Kelly Brown,13,562,,1585237,150660,14634,0.18
1DspEqrx7OYqLjFEEHzUMw,ghxst,13,1139,,1555475,185432,19611,0.12
6hp4UxRempV3ZP6Wqz14A0,21andrew,13,326,,2243561,143530,16202,0.18
6ST4Oan1TPvVOQhVoKuizQ,Valentino Sirolli,13,5124,,1585566,226794,21371,0.15
3klLF9IpZqZKZJklnuh5C4,Garik Wheeler,13,1561,,1728988,227038,20039,0.09
29u2570yVM9uOiKXcvt35Q,Sidd DeVille,13,97,,1330565,185052,19965,0.16
41w28LgXDHDQv7gPJZi0l9,V1c3,13,129,,2489557,151471,16892,0.19
1Fi6Xj0QrvwAuwXepbbZbY,I2m_Steel2White,13,38,,1423487,201733,21459,0.1
4ABo5W10eNgXbcp34npyWZ,D. Lector,13,1300,,1842122,221964,13164,0.15
1GzpESGVF7Gzbl50OueV77,NvrLnd,13,65,,1339576,218490,22599,0.14
2ngoe6EwU6tjEQawD1PmVN,BlazintheAsian,13,1186,,1689808,203688,23828,0.15
22wGNi4eazkwKRvycUbqj6,D'Jedi Master Juice,13,56,,2500435,135164,17512,0.15
2dhOvLQOhyRhkbb4E0z5Ip,Mothers Nature Music Academy,13,294,,1764452,194832,16793,0.08
4LZbITWstPyU2uzWR3NJNi,Exotic Nature Kingdom,13,166,,2407144,253762,21414,0.12
1jXWnAY4PE5JMsMfYT6J81,Papcy Thedon,13,685,,1412946,214037,24726,0.08
0kBz0VJpnRG1HfMdLvJOjB,einfachrus,13,39,,1455634,169860,21129,0.19
4hpINhi2DYF3aFR40vWWlK,Sundayz,13,312,,1456426,205395,25591,0.15
5e4ldW6roucPOrt9DiqGkD,Decline the Fall,13,3925,,1487487,185723,22718,0.15
4BBseIezBkwCFXWPg69veZ,Clare Siobhan,13,1947,,1628651,171230,18266,0.08
0aENNvB7qTM60rDZHxItGI,KAIZEN,13,10,,1857706,189843,18143,0.08
68ZpCalbYG2MmyDWsnenJ4,Valent Miller,13,14,,1724545,195299,22395,0.12
4ENCZUIFCY8aJHU4ADmnIH,Mountain mouth,13,22,,1922392,248704,21544,0.14
4QkYzkqKIURg9xgapBG5PF,Michael J Foxx,13,4349,,2241374,229241,23218,0.1
0E0golhWTd3jCPehbWAZBP,Frank & Maury,13,6341,,2000121,247704,16313,0.15
5OtSSCOpHwYrWsB4hSpXmi,Prince VI,13,1313,,1536088,162223,22627,0.1
10ZBZMi06i1OJyQ8ztVkWI,Zodiax,13,299,,1991543,246722,19752,0.18
1eWi8ImuZLYpsxfG2iWXSl,Whitney Wood,13,361,,1514902,253877,19695,0.14
5GGULrhh99BNSUXUuau3O1,Smokey Loc,13,358,,1573820,182722,20754,0.13
4Eu8bcZcuGkxmoyfjIjmI1,The Lulabelles,13,565,,1495489,241080,17642,0.19
185Bv7BZ9TMSwZy4bOKpRR,DJ GR BEATS,13,129,,1641516,132594,20431,0.07
0pRxjt5oTr4p5U1PNUawJW,Moey's Music Party,13,514,,1318075,252343,20002,0.14
4pNZY04cumM8qzQpZlMv7s,Smokey Fresh,13,851,,1319206,184371,21387,0.17
61wd87YGKRXNDwJQyml1tY,Sunday Drive,13,675,,1767690,199500,16733,0.19
21QMOQePyZ4wk0DLrc9JgL,Jordan Silverton,13,30,,1395713,211584,19363,0.08
2SNZ1kBu7g0XYjjeZyjz2P,Devoimm,13,191,,2155541,212382,22165,0.07
3KpRq10VkTcTbwNnlnHR5m,Sks-Gio,13,42,,1543834,189374,13291,0.19
5Dw7QRpfWxXgx5GIKbu8zZ,JaySynths,13,15290,,1863775,145061,13100,0.11
59qywxWRxfHKSQuZMlHhmm,Tiny Key,13,76,,1938656,235319,23363,0.19
52QVviGvhWkQjtt1veZVSx,Miranda y Tobar,13,264,,1513394,138002,15123,0.07
63lYDiWKIyjWIFwoCb8pfF,Myranda Young,13,22,,1336864,198426,13322,0.17
1tGGqB0wAxGah3bBRNP9tc,Alan Hauser,13,1148,,1487104,170007,19796,0.09
2vjCM7artoagYpi12L09L9,arl,13,453,,2040455,190518,18999,0.15
7tOalVfj6fMThrSl9tOYcr,MYRANDAS,13,2129,,1760008,216350,14354,0.09
13MyebMy7X56P2P6GYtlYH,Alan Jay Lerner,13,526,,1923039,147092,19957,0.18
6Cx7bmdrj1H00KiU6AWZYN,Alan J King,13,3587,,2258871,143946,21068,0.19
6qBTffvxUdv9ce8UCifGIb,Anthony Hamilton Da Rapper,13,220,,2243595,216950,20797,0.1
7HPW1EsJmNKpBBqcpjBfWL,Rafael D,13,968,,2009598,180867,17641,0.08
5WZmecRt4eYRtrzatKoDD7,Ginny Kaur,13,2025,,1635831,238913,22936,0.15
7KloDzgpjGun8ocGVP6j01,Ermira Babaliu,13,1183,,1388725,152508,15127,0.12
3CBE6lAgB2XaLKUpjnKbof,Indyamarie,13,4532,,1927471,182244,14041,0.17
1Vjf5UkXgVpdmZN2cMAQxK,Anthony Louis Johnson,13,46,,2490425,150107,17978,0.12
30uQ7fv6uGqVnfRRteTnBZ,Anthony James Robson,13,765,,2010401,215603,20755,0.09
54RzaHhyTUTV6yxtF2lPFx,Rafeef Ziadah,13,1008,,2003048,248056,16547,0.16
4HXfmI0GN5ie26Xo64Agqh,Mixwell,13,742,,1351913,209146,17818,0.16
6caurkAUTAiE68wavYKUN8,Ben Chapman & Co.,13,305,,1599171,132520,23946,0.11
7EJtxbCB7jSkqN29D51hNh,Ygb,13,1290,,2599606,168052,17180,0.09
6LtG0sg6SDDt5KLkfMnAPo,Bubbles and Friends,13,157,,2217155,240630,23444,0.19
7kWtVAsMC80ZzNya3PPQMh,Cheb Djamel Sghir,13,1615,,1616609,235681,22865,0.07
2YS0qe0HIkEl6D5zJizArD,Lil' Dios,13,35,,2282545,186124,19685,0.13
5kCJgwbUgX8Q0jxmnLyWnT,Lil Jkub,13,554,,1635064,150948,13626,0.11
0PnPyzN6vXcXd9dUViVRDH,Wonda Music Presents,13,409,,1350173,159099,25306,0.08
4WZod68D6kJlS2O51SJK5c,Lil Kid Kai,13,131,,2243370,238566,15094,0.1
5Xtuk7kRz7Y5qVOlaB7kml,Rita Kim,13,2500,,1537132,219462,25942,0.12
07mQeuxtChKZWF8tvaIIVr,Gotham,13,1999,,2393871,227337,16352,0.12
00mcxTiqpK3sIKC1DXftKW,Little King,13,797,,1846662,135127,13153,0.19
5YodswpS6WK8xUc9wJ4ONL,Cel NoLackin,13,1531,,1564807,256992,16046,0.16
2Bt0bMfcTYQJOvqHBnquB6,Calvin,13,269,,2314166,217389,16830,0.14
3pnK0y832QhmBmmUzdbgMw,Snorkels of Sanity,13,30,,2358324,133208,15994,0.18
1vEdbMoLmwD8l8rPjWKjRB,Calvin Bridges,13,671,,1365060,171998,22697,0.14
2MaHxHBBkVsbhJp1W8kM08,David Hurst,13,36,,2081887,195970,19331,0.18
1ctkrj4bS8AC86tq1QFFrW,Thwaglord,13,154,,2253706,130560,25722,0.18
37H0H2s9KlMrp1yLrOR7rj,OLI-V,13,53,,1354249,245190,14321,0.13
4noJNe8S0cUFwsrFnpHJfS,DJ Alkenzi,13,94,,1935511,211320,13788,0.13
36QefswhuJHj4g21FoxFSJ,Calvinq,13,89,,2500035,135095,21820,0.08
55Z3Xi6ID6z799AyGHjr6u,Calvin Priice,13,2041,,2276558,197973,18438,0.08
3apAyz9Ig4ILuEFDszBE8b,WyldLife Chop,13,3491,,1686353,241934,18321,0.08
031auTCIB9kR2oMxeEkMjl,ZZanu,13,1032,,1680222,182097,18589,0.09
7ibUAat7uYB44IhDh1QRP8,Sergio Andrei,13,1090,,2239845,235455,14311,0.16
7fcSuxKnI0IaunUhIe35u5,Skrill,13,3664,,2437835,152597,15518,0.15
15L8cCZy9smKkFVzv6hved,Conte,13,262,,1585308,194391,18286,0.13
5RCHXZdtiEStxmetchzWH3,Marshmallow Bear,13,3,,1670269,139895,17162,0.1
1tOyRVQb5m2Rqar0Pt8Bst,J Coubz,13,11,,2034038,242802,16896,0.19
7gnmuMDSZGtU7UbtzxkmVm,Scrilla,13,18,,2448818,230872,23301,0.1
5xxeIiLnqA2wxNPkaAiazV,Smokey Salmons,13,19,,1480679,164160,14057,0.18
0dhKIZOcVIhpS5IcsUATkH,Shorelines,13,4317,,2025601,205355,25637,0.13
0QJwrYkCS4OjCC2yf7Hg5U,Shawn Mercury,13,145,,1990369,224140,20369,0.09
41zWHWTPa9YSyfF2tAPtwM,Adele & Andy,13,695,,2549886,202134,15715,0.16
30pquATJCsFv9CdqqQlEGA,Mark Digital,13,909,,2551577,236143,15406,0.09
13uWmQvloo1Q1GHsbLcHjN,Shawndrell,13,14154,,1506059,254336,14204,0.19
5KS6V5wMtPLsYrg7WcjOr3,Heart Attack,13,2360,,2597395,226835,18482,0.12
1s3KIr4EL3Qm033fYAn6sf,Prathamesh,13,1174,,2395436,207475,25410,0.13
28mCuWRMMgZuorJSEUUUsy,Sonikoge,13,1505,,1395530,164739,17980,0.09
1gNi0SR1jPrDlCsP7I5HY0,Izky RR,13,48,,1876839,258274,20443,0.1
01MuRqtob7aXLHxrPpIsQU,Bloom,13,995,,1394490,208252,14050,0.18
7Il2IQ0kNrkwpjYukOn4p1,Hens Party Studio,13,89,,1955423,136121,19354,0.09
59wue0caYlsSenYfmzx1ga,Kansx Miley,13,19,,1422084,238068,18454,0.07
5TUmiAl9NGivvA7lxjlZtP,Shawn Marlay,13,22,,2292295,151513,21394,0.13
1M7QBb2uFca6YKYzSiWI98,LERRAD.,13,276,,2203373,206909,23545,0.15
59i0Mv3mGw6Q3bQICEBnsg,Jay Touch,13,1482,,1704949,204268,20957,0.17
22HWxXLFKt20n0dXQXrNcK,Mahmoud Abuwarda,13,68,,2011750,220309,20133,0.1
4EuMaFOfOyOqTVLfWVFSuZ,SachinJAS,13,18217,,2084618,239210,13946,0.11
3XdfNuw7CRPFmju7Vmpgoo,golden,13,235,,1537434,209492,17265,0.14
3ot4fOhgioyBKtxrNyFYjg,Jai ross,13,11,,1403327,170278,18377,0.18
6U8OiDWhRuEH8dE4xRP8fU,Playsome Jayy,13,47,,1759760,216962,25230,0.1
1XXEsxWSR297DIhPpEJeWf,Mike T.,13,117,,1818477,197357,16204,0.12
56NK43eVAXldqlmYDvwwiy,pakgotbread,13,34,,2525730,221507,20281,0.18
3holTjhXb3k0ktbglyen0E,K-12 Concepts,13,2262,,2490858,259139,19288,0.18
1KYkH63icr1R1ralMVb0SN,Beats by Butter,13,13,,2348463,207519,20051,0.13
3lAVonMb2cMFaiWjrggwg9,Scholarship Boy,13,39,,1842942,228391,23622,0.15
4IQjJwGmmnC22n7NbMU2mj,Less Stress Music Academy,13,131,,2556487,224012,22516,0.13
4xliXgK3ifxzOgSkmngR7v,AB,13,462,,2363759,257489,18386,0.18
1E7Oq0ErGmRQX8h8AVQCFX,Mr Jay,13,503,,1672678,167900,14186,0.18
7qwaiCaE4p70SnI5XB9E8j,Al Hazan,13,528,,2167864,223339,25939,0.14
0e2N7CrZaUU1ZgC8vnrhXi,Rocky Bhai,13,212,,2127398,208200,21456,0.15
4MM8xNyHf1Rkm027UZzjij,Souxsoul,13,417,,2112622,175266,22275,0.08
2v8f75olA6mFHZf3ROi5Ve,JayLifted,13,614,,2372162,151766,22655,0.17
0uMkbMjigdGFfprzllLWbF,Jayrobb,13,92,,1929321,206976,16121,0.14
6qCgRi1X02U4ZBCy0ef4Pj,Jesse Middleton,13,182,,1753905,130828,15488,0.18
4XwOQygVdfTIgtERuKx0PG,Jesse Calosso,13,1655,,2274686,257347,13807,0.08
6UEs0OSPqNJUigEDeM1gut,Kai Weinkauf,13,246,,2176248,141921,21080,0.08
0X3RGRdCp06Ra4xJVOjSwv,Ranthiel,13,1602,,2312923,198844,17826,0.13
6LKWUC1H9fhCp7josqBdZO,Jesse Ray Smith,13,1857,,1737313,177952,23932,0.15
0Rfwj2ov80y3V5HvPcpvP7,Jesse Crucial,13,83,,2547897,219037,14026,0.14
0hc0PTtmvWMtjDatU4Mmyk,Fifty,13,536,,1524737,142228,18935,0.11
4QQoaNNSe8oYAxjCsB59fg,Jaalid,13,758,,1420100,155015,19265,0.18
7aO1K3P9ygDQ1k5IJrVHng,Allycia Xavier,13,61,,2069248,247151,17771,0.11
20roawY1tlpPSVJj1R29T3,Jesse Mann,13,2553,,2363871,250770,23903,0.07
25SLgDD7o3IcW5fekperhK,The Lilith B. world domination evil plan,13,32,,2474395,216676,24715,0.15
1rNADAiTzNBnq5F7kozn19,Deep Chillout Music Masters,13,886,,2092697,144996,24093,0.1
6k9TpR12SEWSQLN2mjS8LG,Dillon Bunn,13,31,,2002279,251821,15799,0.16
21ksIfBzrDwBsqqBK2DUEy,Scott Victor Gutierrez,13,978,,2129099,239038,15362,0.1
6sCkG9HLpaMHNATMZhHseS,LINKL PLANET,13,727,,1991770,212057,21589,0.12
0E1nDCX3YlEpq8CuUpNeKk,BlackSagaro,13,1939,,2133394,172509,21923,0.19
3xw4umN6zoxsuo2GjZYcYH,Lil Hendrix,13,56,,1696464,160610,19942,0.15
3tIgVJ5DZ0RW3N7GM4PHSG,M0M0,13,58,,2378973,223298,13799,0.14
0Dsn8kE2gPM7c89mruDgIy,Applause,13,3973,,1907642,211598,18670,0.16
6J16JlMl6cu7QYqL1o1rBb,Alys 3.0,13,16,,1986617,197778,19622,0.19
7nvqXCMUEDgpZL7ztGRl4G,8D Audio Project,13,1342,8d,2429752,223177,20691,0.15
3KBqYlpp84j24ETKR93VJB,大江裕,13,709,enka,2571518,206914,14987,0.12
5TVSg14dTUZzngdTebNfU2,Off The Record Instrumentals,13,577,fake,1498805,180286,23580,0.14
6PrHnMBRb8W0Uw4jMD5d8h,Caleb Johnson,13,9274,idol,2585139,189539,24914,0.14
3TQzauPaIXPAY3IdstJw5y,Abdul Rauf Roofi,13,10042,naat,1725383,227303,14996,0.17
6fhkHJ6kJGHDuypn800e77,Dreyma,13,4234,focus,1786620,132379,15852,0.14
296uoWUisiPcRGZMOIHdQR,ENOKALYPSE,13,1269,phonk,1651483,223332,17268,0.16
6qgJ6M6WnaBnZaSEV2GDOd,Showboy Cj,13,1942,bounce,2228952,178540,18720,0.12
2o3WiScNuYqtGDVIF9lQZx,Ivan Xtreme,13,530,makina,2442965,169572,24718,0.08
17t5haQfcZoTTzN3btCMF0,Helena Legend,13,3392,electra,2249450,258657,19909,0.15
0Gsyzvsea0AKwIIJeWfHMk,Ameritz Karaoke Standards,13,398,karaoke,1510595,160821,16279,0.13
2ZyDdd4aJKDNwkqqSXPh8r,Andy Statman,13,2422,klezmer,1964816,145978,16709,0.08
3WUgJIBnfEx6RDG8XXNY5e,DJ Ogi,13,2328,schranz,1528887,223508,23289,0.13
4WNzMiptlfMfG17Da3TlXD,Blockbaby,13,184,ua trap,1815789,169076,19618,0.16
1NlRCyGFtpOfbPHURydXaz,Al Usher,13,524,balearic,1888053,163220,16490,0.07
6uq4k3kO6HLiRjdiF8uNcZ,Acoustic Guitar Tribute Players,13,1477,classify,2318410,238074,18564,0.11
4hrJqX8GkvvC7hjq0DedL8,Gunnar Hahn,13,160,dragspel,1557469,247631,18646,0.17
3tdY20WqCriinEyudhu6r4,The Saint Johns,13,5848,folk-pop,2105641,187986,23361,0.12
735cT01Eyqvyk32OLYOlkh,Sh!nki,13,183,anime rap,2528426,208076,22939,0.16
0N9Iimak6BpisUebdzkRaR,Robin Tricker,13,432,trop rock,1659724,208407,17719,0.07
1jqdeIfE79rZ2KUUPoyWNh,Gatekeeper,13,9349,grave wave,2112960,231785,22865,0.14
5U3XDNsNoGPXsiXQzPg5LR,Kaiser (K S R),13,2336,hardgroove,1340737,194844,19175,0.14
12YnPfu3zqQ9uOalclG0bK,Julia Lee,13,3412,jump blues,1646857,158023,13453,0.14
0VbbUuoemrlu5KoUW0p9fT,Buster Brown,13,971,jump blues,1541828,228095,17994,0.08
4CLMt5LVuhvVGtOBgIbZl7,Mahendra Record,13,1002,lagu bugis,2249993,240191,20477,0.11
17WgUGnNzjWIcWVyUdV7qj,DJ Palacios,13,2086,moombahton,2572931,250236,22384,0.16
6OZjmsuVmgoZdj2tuqj9f7,John Kaizan Neptune,13,1354,shakuhachi,1834280,179465,21810,0.07
1beEaumaYcJ3i3MsG1Nj16,Cerys Hafana,13,1781,welsh folk,1789065,206840,13817,0.18
5xhselzKxnTHcsL8LiYCjw,Kwazi,13,1016,anime drill,1450696,259829,21836,0.11
3LiGfjUfBJux92Cq7phFZO,Lil G,13,3385,chicano rap,2084280,250912,23640,0.14
3IBh3aiw4BkCUS5nqZIKBQ,Jazz Relax Coffee House,13,694,dinner jazz,1537036,190001,21515,0.16
6iUni1XmPifDAcWiruBx0a,Gandhi Lal Yadav,13,291,khortha pop,1476355,228484,16337,0.18
30vgw0anJ1oYS7TmcW90lm,RL,13,5125,lo-fi indie,1681710,172259,20310,0.1
4TJKZVZaype5bnSZYy66Q4,Bashment Yc,13,251,speed house,2415480,143343,21524,0.08
0BtlYa6Mov8Ike1JmPE1dt,A Produce,13,1847,deep ambient,2590207,143769,20210,0.12
2g8lPXpffPgLQIt6CpA3Bm,Narxz,13,1784,deep darkpsy,1923494,237090,17975,0.18
0VukMQoTyIAqKl0qUEw9Cv,Kurl Songx,13,29567,ghanaian pop,1334104,188425,25829,0.16
1pBH99HPthOAzGeQ1l2JcL,Mira Kubasinska,13,4750,polish blues,1628572,243845,21469,0.09
1MoX4LRxl7YvsiEaLBpvtl,Clonez,13,1565,aesthetic rap,2578738,209354,14818,0.08
